20,4,20,20,0,0,0,94.381,982.872
20,4,20,20,0,0,0,94.381,982.872
20,4,20,20,0,0,0,94.381,982.872
20,4,20,20,0,0,0,94.381,982.872
20,4,20,20,0,0,0,94.381,982.872
